,id,season,bowler,over,total_runs
6651,175,2010,Jaskaran Singh,6,7
6652,175,2010,Jaskaran Singh,12,10
6653,175,2010,Jaskaran Singh,20,11
6654,175,2010,LR Shukla,5,16
6655,175,2010,LR Shukla,16,6
6656,175,2010,LR Shukla,18,8
6657,175,2010,M Kartik,6,6
6658,175,2010,M Kartik,8,4
6659,175,2010,M Kartik,14,8
6660,175,2010,PP Ojha,8,3
6661,175,2010,PP Ojha,10,2
6662,175,2010,PP Ojha,14,3
6663,175,2010,PP Ojha,16,11
6664,175,2010,RP Singh,2,5
6665,175,2010,RP Singh,5,9
6666,175,2010,RP Singh,7,8
6667,175,2010,RP Singh,19,13
6668,175,2010,TL Suman,18,16
6669,175,2010,WPUJC Vaas,1,1
6670,175,2010,WPUJC Vaas,3,8
6671,175,2010,WPUJC Vaas,17,18
6672,176,2010,A Uniyal,4,5
6673,176,2010,A Uniyal,6,17
6674,176,2010,A Uniyal,17,10
6675,176,2010,A Uniyal,19,9
6676,176,2010,AA Jhunjhunwala,13,8
6677,176,2010,AA Jhunjhunwala,15,19
6678,176,2010,AD Mascarenhas,1,13
6679,176,2010,AD Mascarenhas,7,6
6680,176,2010,AD Mascarenhas,9,5
6681,176,2010,AD Mascarenhas,11,10
6682,176,2010,AG Murtaza,6,1
6683,176,2010,AG Murtaza,8,15
6684,176,2010,AG Murtaza,11,19
6685,176,2010,AG Murtaza,16,11
6686,176,2010,Kamran Khan,3,10
6687,176,2010,R McLaren,2,7
6688,176,2010,R McLaren,4,12
6689,176,2010,R McLaren,9,7
6690,176,2010,R McLaren,13,17
6691,176,2010,R Sathish,7,4
6692,176,2010,R Sathish,12,26
6693,176,2010,R Sathish,18,21
6694,176,2010,SK Warne,8,9
6695,176,2010,SK Warne,10,12
6696,176,2010,SK Warne,12,10
6697,176,2010,SL Malinga,5,4
6698,176,2010,SL Malinga,10,4
6699,176,2010,SL Malinga,14,7
6700,176,2010,SL Malinga,20,7
6701,176,2010,ST Jayasuriya,17,19
6702,176,2010,SW Tait,2,13
6703,176,2010,SW Tait,5,11
6704,176,2010,SW Tait,18,11
6705,176,2010,SW Tait,20,12
6706,176,2010,YK Pathan,14,11
6707,176,2010,YK Pathan,16,11
6708,176,2010,Z Khan,1,1
6709,176,2010,Z Khan,3,14
6710,176,2010,Z Khan,15,5
6711,176,2010,Z Khan,19,7
6712,177,2010,A Mishra,8,6
6713,177,2010,A Mishra,10,10
6714,177,2010,A Mishra,12,4
6715,177,2010,A Mishra,15,3
6716,177,2010,DP Nannes,1,3
6717,177,2010,DP Nannes,3,3
6718,177,2010,DP Nannes,17,7
6719,177,2010,DP Nannes,19,6
6720,177,2010,IK Pathan,1,9
6721,177,2010,IK Pathan,3,12
6722,177,2010,IK Pathan,5,3
6723,177,2010,IK Pathan,20,7
6724,177,2010,MF Maharoof,2,9
6725,177,2010,MF Maharoof,4,18
6726,177,2010,MF Maharoof,6,5
6727,177,2010,MF Maharoof,18,5
6728,177,2010,PJ Sangwan,5,6
6729,177,2010,PJ Sangwan,7,5
6730,177,2010,PJ Sangwan,13,12
6731,177,2010,PJ Sangwan,20,10
6732,177,2010,PP Chawla,8,4
6733,177,2010,PP Chawla,10,7
6734,177,2010,PP Chawla,12,13
6735,177,2010,PP Chawla,16,9
6736,177,2010,RR Powar,14,16
6737,177,2010,S Sreesanth,2,1
6738,177,2010,S Sreesanth,4,5
6739,177,2010,S Sreesanth,6,9
6740,177,2010,S Sreesanth,18,9
6741,177,2010,TM Dilshan,14,7
6742,177,2010,VY Mahesh,9,11
6743,177,2010,VY Mahesh,11,11
6744,177,2010,VY Mahesh,16,1
6745,177,2010,YA Abdulla,7,4
6746,177,2010,YA Abdulla,9,7
6747,177,2010,YA Abdulla,13,7
6748,177,2010,YA Abdulla,19,13
6749,177,2010,Yuvraj Singh,11,4
6750,177,2010,Yuvraj Singh,15,4
6751,177,2010,Yuvraj Singh,17,3
6752,178,2010,A Kumble,6,9
6753,178,2010,A Kumble,8,2
6754,178,2010,A Kumble,10,6
6755,178,2010,A Kumble,16,2
6756,178,2010,AD Mathews,5,2
6757,178,2010,AD Mathews,11,7
6758,178,2010,AD Mathews,13,5
6759,178,2010,AD Mathews,18,6
6760,178,2010,BJ Hodge,7,11
6761,178,2010,CK Langeveldt,1,5
6762,178,2010,CK Langeveldt,3,4
6763,178,2010,CK Langeveldt,17,9
6764,178,2010,CK Langeveldt,19,9
6765,178,2010,DW Steyn,5,16
6766,178,2010,DW Steyn,11,9
6767,178,2010,DW Steyn,13,7
6768,178,2010,DW Steyn,18,7
6769,178,2010,I Sharma,2,6
6770,178,2010,I Sharma,4,1
6771,178,2010,I Sharma,14,7
6772,178,2010,I Sharma,20,14
6773,178,2010,JH Kallis,2,9
6774,178,2010,JH Kallis,4,17
6775,178,2010,JH Kallis,17,8
6776,178,2010,M Kartik,6,6
6777,178,2010,M Kartik,8,9
6778,178,2010,M Kartik,10,4
6779,178,2010,M Kartik,15,4
6780,178,2010,P Kumar,1,3
6781,178,2010,P Kumar,3,7
6782,178,2010,P Kumar,15,4
6783,178,2010,P Kumar,19,2
6784,178,2010,RE van der Merwe,7,6
6785,178,2010,RE van der Merwe,9,10
6786,178,2010,RE van der Merwe,12,8
6787,178,2010,RE van der Merwe,14,3
6788,178,2010,RS Gavaskar,16,8
6789,178,2010,SC Ganguly,9,9
6790,178,2010,SC Ganguly,12,9
6791,178,2010,V Kohli,20,1
6792,179,2010,A Symonds,15,9
6793,179,2010,A Symonds,17,11
6794,179,2010,A Symonds,19,9
6795,179,2010,JA Morkel,1,8
6796,179,2010,JA Morkel,3,14
6797,179,2010,JA Morkel,14,9
6798,179,2010,JA Morkel,18,11
6799,179,2010,JM Kemp,8,3
6800,179,2010,JM Kemp,10,11
6801,179,2010,JM Kemp,20,1
6802,179,2010,Jaskaran Singh,7,16
6803,179,2010,L Balaji,7,6
6804,179,2010,L Balaji,12,11
6805,179,2010,L Balaji,16,12
6806,179,2010,L Balaji,19,8
6807,179,2010,M Muralitharan,4,6
6808,179,2010,M Muralitharan,6,2
6809,179,2010,M Muralitharan,11,8
6810,179,2010,M Muralitharan,15,12
6811,179,2010,PP Ojha,6,3
6812,179,2010,PP Ojha,8,4
6813,179,2010,PP Ojha,10,11
6814,179,2010,PP Ojha,14,10
6815,179,2010,R Ashwin,5,8
6816,179,2010,R Ashwin,9,3
6817,179,2010,R Ashwin,13,7
6818,179,2010,R Ashwin,17,10
6819,179,2010,RG Sharma,2,8
6820,179,2010,RG Sharma,9,5
6821,179,2010,RG Sharma,12,4
6822,179,2010,RG Sharma,16,10
6823,179,2010,RP Singh,4,9
6824,179,2010,RP Singh,18,8
6825,179,2010,RP Singh,20,13
6826,179,2010,S Tyagi,2,19
6827,179,2010,S Tyagi,20,21
6828,179,2010,TL Suman,11,8
6829,179,2010,WPUJC Vaas,1,4
6830,179,2010,WPUJC Vaas,3,10
6831,179,2010,WPUJC Vaas,5,0
6832,179,2010,WPUJC Vaas,13,7
6833,180,2010,A Mishra,5,14
6834,180,2010,A Mishra,12,9
6835,180,2010,A Mishra,14,5
6836,180,2010,A Mishra,17,6
6837,180,2010,A Uniyal,7,18
6838,180,2010,A Uniyal,17,8
6839,180,2010,AA Jhunjhunwala,18,2
6840,180,2010,AD Mascarenhas,1,12
6841,180,2010,AD Mascarenhas,4,3
6842,180,2010,AD Mascarenhas,6,13
6843,180,2010,AD Mascarenhas,8,4
6844,180,2010,DP Nannes,2,1
6845,180,2010,DP Nannes,4,6
6846,180,2010,DP Nannes,18,7
6847,180,2010,DP Nannes,20,13
6848,180,2010,MF Maharoof,1,14
6849,180,2010,MF Maharoof,3,10
6850,180,2010,MF Maharoof,6,2
6851,180,2010,MF Maharoof,13,6
6852,180,2010,MM Patel,3,16
6853,180,2010,MM Patel,10,9
6854,180,2010,MM Patel,12,7
6855,180,2010,PJ Sangwan,7,2
6856,180,2010,PJ Sangwan,9,4
6857,180,2010,PJ Sangwan,11,7
6858,180,2010,PJ Sangwan,15,7
6859,180,2010,S Ladda,8,1
6860,180,2010,S Ladda,10,3
6861,180,2010,S Ladda,16,17
6862,180,2010,S Ladda,19,7
6863,180,2010,SK Warne,9,8
6864,180,2010,SK Warne,11,7
6865,180,2010,SK Warne,13,2
6866,180,2010,SK Warne,15,5
6867,180,2010,SW Tait,2,12
6868,180,2010,SW Tait,5,4
6869,180,2010,SW Tait,14,11
6870,180,2010,SW Tait,16,1
6871,181,2010,A Kumble,7,5
6872,181,2010,A Kumble,9,13
6873,181,2010,A Kumble,12,8
6874,181,2010,A Kumble,17,14
6875,181,2010,Bipul Sharma,14,4
6876,181,2010,Bipul Sharma,16,10
6877,181,2010,Bipul Sharma,18,23
6878,181,2010,DW Steyn,2,9
6879,181,2010,DW Steyn,5,9
6880,181,2010,DW Steyn,14,10
6881,181,2010,DW Steyn,16,9
6882,181,2010,IK Pathan,1,5
6883,181,2010,IK Pathan,3,10
6884,181,2010,IK Pathan,6,18
6885,181,2010,JH Kallis,4,8
6886,181,2010,JH Kallis,6,15
6887,181,2010,JH Kallis,15,4
6888,181,2010,JH Kallis,19,12
6889,181,2010,P Kumar,1,1
6890,181,2010,P Kumar,3,8
6891,181,2010,P Kumar,18,16
6892,181,2010,P Kumar,20,19
6893,181,2010,PP Chawla,7,6
6894,181,2010,PP Chawla,9,4
6895,181,2010,PP Chawla,11,11
6896,181,2010,R Vinay Kumar,8,5
6897,181,2010,R Vinay Kumar,10,14
6898,181,2010,RS Bopara,15,6
6899,181,2010,RS Bopara,17,11
6900,181,2010,S Sreesanth,2,5
6901,181,2010,S Sreesanth,4,12
6902,181,2010,S Sreesanth,13,25
6903,181,2010,V Kohli,11,9
6904,181,2010,V Kohli,13,15
6905,181,2010,YA Abdulla,5,11
6906,181,2010,YA Abdulla,12,14
6907,181,2010,YA Abdulla,19,11
6908,181,2010,Yuvraj Singh,8,7
6909,181,2010,Yuvraj Singh,10,11
6910,182,2010,AD Mathews,5,4
6911,182,2010,AD Mathews,7,10
6912,182,2010,AD Mathews,15,15
6913,182,2010,BJ Hodge,10,4
6914,182,2010,I Sharma,2,9
6915,182,2010,I Sharma,4,2
6916,182,2010,I Sharma,17,12
6917,182,2010,I Sharma,20,16
6918,182,2010,JA Morkel,1,0
6919,182,2010,JA Morkel,3,7
6920,182,2010,JM Kemp,9,7
6921,182,2010,JM Kemp,11,4
6922,182,2010,JM Kemp,13,4
6923,182,2010,L Balaji,5,5
6924,182,2010,L Balaji,7,4
6925,182,2010,L Balaji,20,0
6926,182,2010,LR Shukla,6,9
6927,182,2010,LR Shukla,9,7
6928,182,2010,LR Shukla,11,5
6929,182,2010,LR Shukla,18,16
6930,182,2010,M Kartik,8,7
6931,182,2010,M Kartik,12,4
6932,182,2010,M Kartik,14,4
6933,182,2010,M Kartik,16,7
6934,182,2010,M Muralitharan,8,5
6935,182,2010,M Muralitharan,14,2
6936,182,2010,M Muralitharan,16,7
6937,182,2010,M Muralitharan,18,3
6938,182,2010,MS Gony,2,10
6939,182,2010,MS Gony,4,12
6940,182,2010,MS Gony,6,11
6941,182,2010,R Ashwin,10,6
6942,182,2010,R Ashwin,12,7
6943,182,2010,R Ashwin,15,6
6944,182,2010,R Ashwin,17,3
6945,182,2010,SE Bond,1,1
6946,182,2010,SE Bond,3,6
6947,182,2010,SE Bond,13,9
6948,182,2010,SE Bond,19,17
6949,182,2010,SK Raina,19,6
6950,183,2010,A Mishra,9,10
6951,183,2010,A Mishra,11,10
6952,183,2010,A Mishra,13,11
6953,183,2010,A Mishra,17,13
6954,183,2010,DJ Bravo,5,6
6955,183,2010,DJ Bravo,7,6
6956,183,2010,DP Nannes,1,12
6957,183,2010,DP Nannes,3,7
6958,183,2010,DP Nannes,16,9
6959,183,2010,DP Nannes,19,8
6960,183,2010,Harbhajan Singh,9,5
6961,183,2010,Harbhajan Singh,11,18
6962,183,2010,Harbhajan Singh,17,0
6963,183,2010,KA Pollard,6,7
6964,183,2010,KA Pollard,8,13
6965,183,2010,KA Pollard,13,3
6966,183,2010,KA Pollard,15,2
6967,183,2010,MF Maharoof,2,10
6968,183,2010,MF Maharoof,4,17
6969,183,2010,MF Maharoof,10,14
6970,183,2010,MF Maharoof,18,11
6971,183,2010,PJ Sangwan,5,10
6972,183,2010,PJ Sangwan,7,13
6973,183,2010,PJ Sangwan,12,3
6974,183,2010,PJ Sangwan,14,15
6975,183,2010,S Ladda,6,11
6976,183,2010,S Ladda,8,8
6977,183,2010,S Ladda,15,14
6978,183,2010,S Ladda,20,12
6979,183,2010,SL Malinga,2,12
6980,183,2010,SL Malinga,4,10
6981,183,2010,ST Jayasuriya,10,4
6982,183,2010,ST Jayasuriya,12,10
6983,183,2010,ST Jayasuriya,14,2
6984,183,2010,ST Jayasuriya,16,1
6985,183,2010,Z Khan,1,13
6986,183,2010,Z Khan,3,8
6987,184,2010,A Kumble,7,2
6988,184,2010,A Kumble,9,4
6989,184,2010,A Kumble,15,3
6990,184,2010,A Kumble,20,1
6991,184,2010,DW Steyn,2,7
6992,184,2010,DW Steyn,4,3
6993,184,2010,DW Steyn,10,2
6994,184,2010,DW Steyn,14,7
6995,184,2010,JH Kallis,6,4
6996,184,2010,JH Kallis,8,6
6997,184,2010,JH Kallis,11,4
6998,184,2010,JH Kallis,13,6
6999,184,2010,M Morkel,2,20
7000,184,2010,M Morkel,4,9
7001,184,2010,M Morkel,10,5
7002,184,2010,MM Patel,1,12
7003,184,2010,MM Patel,3,3
7004,184,2010,MM Patel,5,8
7005,184,2010,P Kumar,1,7
7006,184,2010,P Kumar,3,3
7007,184,2010,P Kumar,17,5
7008,184,2010,P Kumar,19,3
7009,184,2010,R Vinay Kumar,5,7
7010,184,2010,R Vinay Kumar,12,13
7011,184,2010,R Vinay Kumar,16,2
7012,184,2010,R Vinay Kumar,18,3
7013,184,2010,S Narwal,7,3
7014,184,2010,S Narwal,9,18
7015,184,2010,S Narwal,11,3
7016,184,2010,SK Warne,6,7
7017,184,2010,SK Warne,8,5
7018,185,2010,A Mishra,12,10
7019,185,2010,A Mishra,14,4
7020,185,2010,A Mishra,17,11
7021,185,2010,DP Nannes,1,4
7022,185,2010,DP Nannes,3,2
7023,185,2010,DP Nannes,13,10
7024,185,2010,DP Nannes,18,3
7025,185,2010,JA Morkel,1,9
7026,185,2010,JA Morkel,9,5
7027,185,2010,JA Morkel,15,12
7028,185,2010,JM Kemp,7,15
7029,185,2010,Joginder Sharma,3,9
7030,185,2010,Joginder Sharma,5,14
7031,185,2010,Joginder Sharma,17,6
7032,185,2010,Joginder Sharma,19,14
7033,185,2010,L Balaji,4,8
7034,185,2010,L Balaji,6,2
7035,185,2010,L Balaji,20,12
7036,185,2010,M Muralitharan,8,12
7037,185,2010,M Muralitharan,10,5
7038,185,2010,M Muralitharan,12,4
7039,185,2010,M Muralitharan,16,5
7040,185,2010,PJ Sangwan,4,9
7041,185,2010,PJ Sangwan,6,6
7042,185,2010,PJ Sangwan,11,17
7043,185,2010,PJ Sangwan,19,14
7044,185,2010,R Ashwin,2,10
7045,185,2010,R Ashwin,11,12
7046,185,2010,R Ashwin,13,10
7047,185,2010,R Ashwin,18,9
7048,185,2010,R Bhatia,5,18
7049,185,2010,R Bhatia,10,13
7050,185,2010,SK Raina,14,12
7051,185,2010,TM Dilshan,8,21
7052,185,2010,TM Dilshan,16,3
7053,185,2010,TM Dilshan,20,6
7054,185,2010,UT Yadav,2,17
7055,185,2010,UT Yadav,7,8
7056,185,2010,UT Yadav,9,4
7057,185,2010,UT Yadav,15,10
7058,186,2010,A Symonds,6,5
7059,186,2010,A Symonds,8,9
7060,186,2010,A Symonds,13,3
7061,186,2010,A Symonds,16,6
7062,186,2010,Bipul Sharma,7,9
7063,186,2010,Bipul Sharma,12,10
7064,186,2010,IK Pathan,1,4
7065,186,2010,IK Pathan,9,7
7066,186,2010,IK Pathan,19,5
7067,186,2010,Jaskaran Singh,20,12
7068,186,2010,PP Chawla,6,3
7069,186,2010,PP Chawla,8,12
7070,186,2010,PP Chawla,16,9
7071,186,2010,PP Ojha,7,12
7072,186,2010,PP Ojha,9,3
7073,186,2010,PP Ojha,11,7
7074,186,2010,PP Ojha,18,13
7075,186,2010,RG Sharma,10,6
7076,186,2010,RG Sharma,12,4
7077,186,2010,RG Sharma,14,13
7078,186,2010,RP Singh,2,1
7079,186,2010,RP Singh,4,7
7080,186,2010,RP Singh,17,21
7081,186,2010,RP Singh,19,14
7082,186,2010,S Sreesanth,2,24
7083,186,2010,S Sreesanth,4,3
7084,186,2010,S Sreesanth,10,16
7085,186,2010,S Sreesanth,20,8
7086,186,2010,SJ Srivastava,3,15
7087,186,2010,SJ Srivastava,5,7
7088,186,2010,SJ Srivastava,14,4
7089,186,2010,SJ Srivastava,18,13
7090,186,2010,WPUJC Vaas,1,9
7091,186,2010,WPUJC Vaas,3,1
7092,186,2010,WPUJC Vaas,5,4
7093,186,2010,WPUJC Vaas,15,14
7094,186,2010,Yuvraj Singh,11,3
7095,186,2010,Yuvraj Singh,13,2
7096,186,2010,Yuvraj Singh,15,6
7097,186,2010,Yuvraj Singh,17,10
7098,187,2010,AB Dinda,1,6
7099,187,2010,AB Dinda,3,13
7100,187,2010,AB Dinda,13,2
7101,187,2010,AB Dinda,15,7
7102,187,2010,AC Voges,7,5
7103,187,2010,AD Mathews,6,14
7104,187,2010,AD Mathews,8,8
7105,187,2010,AD Mathews,16,11
7106,187,2010,BJ Hodge,14,12
7107,187,2010,I Sharma,2,8
7108,187,2010,I Sharma,4,9
7109,187,2010,I Sharma,18,3
7110,187,2010,I Sharma,20,17
7111,187,2010,M Kartik,7,3
7112,187,2010,M Kartik,9,13
7113,187,2010,M Kartik,11,3
7114,187,2010,M Kartik,17,7
7115,187,2010,MM Patel,5,10
7116,187,2010,MM Patel,17,8
7117,187,2010,MM Patel,20,2
7118,187,2010,SE Bond,5,6
7119,187,2010,SE Bond,10,12
7120,187,2010,SE Bond,12,8
7121,187,2010,SE Bond,19,6
7122,187,2010,SK Trivedi,6,1
7123,187,2010,SK Trivedi,9,9
7124,187,2010,SK Trivedi,11,7
7125,187,2010,SK Trivedi,18,10
7126,187,2010,SK Warne,8,7
7127,187,2010,SK Warne,10,6
7128,187,2010,SK Warne,12,7
7129,187,2010,SK Warne,14,8
7130,187,2010,SW Tait,2,6
7131,187,2010,SW Tait,4,9
7132,187,2010,SW Tait,16,10
7133,187,2010,SW Tait,19,5
7134,187,2010,YK Pathan,1,5
7135,187,2010,YK Pathan,3,7
7136,187,2010,YK Pathan,13,8
7137,187,2010,YK Pathan,15,4
7138,188,2010,A Kumble,8,5
7139,188,2010,A Kumble,10,5
7140,188,2010,A Kumble,12,4
7141,188,2010,A Kumble,16,6
7142,188,2010,DJ Bravo,5,12
7143,188,2010,DJ Bravo,7,9
7144,188,2010,DJ Bravo,13,10
7145,188,2010,DJ Bravo,20,4
7146,188,2010,DW Steyn,2,6
7147,188,2010,DW Steyn,4,14
7148,188,2010,DW Steyn,14,2
7149,188,2010,DW Steyn,18,4
7150,188,2010,Harbhajan Singh,8,4
7151,188,2010,Harbhajan Singh,10,8
7152,188,2010,Harbhajan Singh,12,8
7153,188,2010,Harbhajan Singh,16,15
7154,188,2010,JH Kallis,5,5
7155,188,2010,JH Kallis,7,12
7156,188,2010,JH Kallis,15,11
7157,188,2010,JH Kallis,19,8
7158,188,2010,KA Pollard,6,15
7159,188,2010,KA Pollard,19,9
7160,188,2010,P Kumar,1,5
7161,188,2010,P Kumar,3,7
7162,188,2010,P Kumar,17,15
7163,188,2010,P Kumar,20,16
7164,188,2010,R Vinay Kumar,6,8
7165,188,2010,R Vinay Kumar,9,7
7166,188,2010,R Vinay Kumar,11,2
7167,188,2010,R Vinay Kumar,13,9
7168,188,2010,SL Malinga,2,2
7169,188,2010,SL Malinga,4,12
7170,188,2010,SL Malinga,14,5
7171,188,2010,SL Malinga,18,6
7172,188,2010,ST Jayasuriya,9,9
7173,188,2010,ST Jayasuriya,11,7
7174,188,2010,Z Khan,1,4
7175,188,2010,Z Khan,3,10
7176,188,2010,Z Khan,15,2
7177,188,2010,Z Khan,17,4
7178,189,2010,A Mishra,1,4
7179,189,2010,A Mishra,3,6
7180,189,2010,A Mishra,6,3
7181,189,2010,A Symonds,8,8
7182,189,2010,A Symonds,10,4
7183,189,2010,A Symonds,17,4
7184,189,2010,A Symonds,19,6
7185,189,2010,DP Nannes,2,14
7186,189,2010,DP Nannes,9,10
7187,189,2010,DP Nannes,15,7
7188,189,2010,DP Nannes,19,8
7189,189,2010,MC Henriques,11,6
7190,189,2010,MC Henriques,14,6
7191,189,2010,MC Henriques,16,9
7192,189,2010,MC Henriques,18,14
7193,189,2010,PP Ojha,4,3
7194,189,2010,PP Ojha,9,13
7195,189,2010,PP Ojha,11,6
7196,189,2010,PP Ojha,16,15
7197,189,2010,R Sharma,7,12
7198,189,2010,R Sharma,13,3
7199,189,2010,R Sharma,15,11
7200,189,2010,R Sharma,18,17
7201,189,2010,RG Sharma,6,7
7202,189,2010,RP Singh,2,20
7203,189,2010,RP Singh,12,6
7204,189,2010,RP Singh,14,5
7205,189,2010,S Ladda,5,10
7206,189,2010,S Ladda,7,10
7207,189,2010,UT Yadav,8,4
7208,189,2010,UT Yadav,13,7
7209,189,2010,UT Yadav,17,18
7210,189,2010,UT Yadav,20,7
7211,189,2010,WPUJC Vaas,1,9
7212,189,2010,WPUJC Vaas,3,3
7213,189,2010,WPUJC Vaas,5,6
7214,189,2010,WPUJC Vaas,20,3
7215,189,2010,Y Nagar,4,10
7216,189,2010,Y Nagar,10,6
7217,189,2010,Y Nagar,12,12
7218,190,2010,IK Pathan,1,6
7219,190,2010,IK Pathan,7,9
7220,190,2010,IK Pathan,20,9
7221,190,2010,J Theron,1,9
7222,190,2010,J Theron,6,8
7223,190,2010,J Theron,13,3
7224,190,2010,J Theron,17,5
7225,190,2010,J Theron,19,3
7226,190,2010,JA Morkel,1,2
7227,190,2010,JA Morkel,3,5
7228,190,2010,JA Morkel,12,14
7229,190,2010,JA Morkel,19,2
7230,190,2010,JM Kemp,14,1
7231,190,2010,L Balaji,6,8
7232,190,2010,L Balaji,10,4
7233,190,2010,L Balaji,15,6
7234,190,2010,L Balaji,20,12
7235,190,2010,M Muralitharan,1,10
7236,190,2010,M Muralitharan,7,3
7237,190,2010,M Muralitharan,9,1
7238,190,2010,M Muralitharan,11,5
7239,190,2010,M Muralitharan,17,7
7240,190,2010,MS Gony,2,11
7241,190,2010,MS Gony,5,9
7242,190,2010,PP Chawla,8,9
7243,190,2010,PP Chawla,10,6
7244,190,2010,PP Chawla,15,5
7245,190,2010,PP Chawla,18,7
7246,190,2010,R Ashwin,4,3
7247,190,2010,R Ashwin,8,13
7248,190,2010,R Ashwin,13,9
7249,190,2010,R Ashwin,18,8
7250,190,2010,RR Powar,2,2
7251,190,2010,RR Powar,4,11
7252,190,2010,RR Powar,9,7
7253,190,2010,RR Powar,16,3
7254,190,2010,SJ Srivastava,3,6
7255,190,2010,SJ Srivastava,5,9
7256,190,2010,SJ Srivastava,11,10
7257,190,2010,SK Raina,14,4
7258,190,2010,SK Raina,16,9
7259,190,2010,Yuvraj Singh,12,11
7260,190,2010,Yuvraj Singh,14,7
7261,191,2010,AD Mathews,8,8
7262,191,2010,AD Mathews,10,5
7263,191,2010,AD Mathews,12,12
7264,191,2010,AD Mathews,19,4
7265,191,2010,CH Gayle,3,7
7266,191,2010,CH Gayle,5,6
7267,191,2010,CH Gayle,11,4
7268,191,2010,CH Gayle,13,14
7269,191,2010,DJ Bravo,6,7
7270,191,2010,DJ Bravo,8,10
7271,191,2010,DJ Bravo,14,13
7272,191,2010,DJ Bravo,17,7
7273,191,2010,Harbhajan Singh,7,5
7274,191,2010,Harbhajan Singh,9,4
7275,191,2010,Harbhajan Singh,11,3
7276,191,2010,Harbhajan Singh,13,6
7277,191,2010,I Sharma,2,12
7278,191,2010,I Sharma,4,14
7279,191,2010,I Sharma,14,11
7280,191,2010,I Sharma,16,7
7281,191,2010,M Kartik,7,4
7282,191,2010,M Kartik,9,2
7283,191,2010,M Kartik,15,5
7284,191,2010,M Kartik,17,10
7285,191,2010,R McLaren,3,14
7286,191,2010,R McLaren,10,7
7287,191,2010,R McLaren,12,4
7288,191,2010,R McLaren,18,14
7289,191,2010,SE Bond,1,12
7290,191,2010,SE Bond,6,6
7291,191,2010,SE Bond,18,13
7292,191,2010,SL Malinga,1,10
7293,191,2010,SL Malinga,5,5
7294,191,2010,SL Malinga,15,9
7295,191,2010,SL Malinga,19,9
7296,191,2010,Z Khan,2,1
7297,191,2010,Z Khan,4,4
7298,191,2010,Z Khan,16,16
7299,191,2010,Z Khan,20,7
7300,192,2010,A Kumble,5,1
7301,192,2010,A Kumble,7,4
7302,192,2010,A Kumble,9,7
7303,192,2010,A Kumble,13,7
7304,192,2010,DW Steyn,2,8
7305,192,2010,DW Steyn,4,3
7306,192,2010,DW Steyn,14,9
7307,192,2010,DW Steyn,18,5
7308,192,2010,JA Morkel,1,2
7309,192,2010,JA Morkel,3,9
7310,192,2010,JA Morkel,11,8
7311,192,2010,JA Morkel,17,9
7312,192,2010,JH Kallis,6,7
7313,192,2010,JH Kallis,8,13
7314,192,2010,JH Kallis,11,3
7315,192,2010,JH Kallis,15,6
7316,192,2010,L Balaji,5,10
7317,192,2010,L Balaji,7,14
7318,192,2010,L Balaji,14,5
7319,192,2010,L Balaji,19,24
7320,192,2010,M Muralitharan,8,7
7321,192,2010,M Muralitharan,10,6
7322,192,2010,M Muralitharan,12,11
7323,192,2010,M Muralitharan,16,6
7324,192,2010,P Kumar,1,2
7325,192,2010,P Kumar,3,8
7326,192,2010,P Kumar,17,5
7327,192,2010,P Kumar,19,7
7328,192,2010,R Ashwin,13,8
7329,192,2010,R Ashwin,15,5
7330,192,2010,R Ashwin,18,11
7331,192,2010,R Ashwin,20,17
7332,192,2010,R Vinay Kumar,10,8
7333,192,2010,R Vinay Kumar,12,9
7334,192,2010,R Vinay Kumar,16,12
7335,192,2010,R Vinay Kumar,20,11
7336,192,2010,S Tyagi,2,6
7337,192,2010,S Tyagi,4,2
7338,192,2010,S Tyagi,6,9
7339,192,2010,S Tyagi,9,2
7340,193,2010,AC Voges,12,5
7341,193,2010,AC Voges,14,7
7342,193,2010,IK Pathan,1,8
7343,193,2010,IK Pathan,16,11
7344,193,2010,IK Pathan,18,13
7345,193,2010,IK Pathan,20,13
7346,193,2010,J Theron,7,7
7347,193,2010,J Theron,11,7
7348,193,2010,J Theron,17,3
7349,193,2010,J Theron,19,10
7350,193,2010,MM Patel,1,7
7351,193,2010,MM Patel,3,15
7352,193,2010,MM Patel,5,18
7353,193,2010,MM Patel,13,3
7354,193,2010,PP Chawla,8,3
7355,193,2010,PP Chawla,10,10
7356,193,2010,PP Chawla,12,6
7357,193,2010,PP Chawla,15,10
7358,193,2010,S Sreesanth,2,9
7359,193,2010,S Sreesanth,4,7
7360,193,2010,S Sreesanth,6,4
7361,193,2010,SJ Srivastava,3,13
7362,193,2010,SJ Srivastava,5,12
7363,193,2010,SJ Srivastava,9,14
7364,193,2010,SJ Srivastava,13,11
7365,193,2010,SK Trivedi,7,5
7366,193,2010,SK Trivedi,9,5
7367,193,2010,SK Trivedi,11,5
7368,193,2010,SK Trivedi,19,11
7369,193,2010,SK Warne,6,17
7370,193,2010,SK Warne,8,6
7371,193,2010,SK Warne,10,10
7372,193,2010,SK Warne,16,7
7373,193,2010,SW Tait,2,4
7374,193,2010,SW Tait,4,15
7375,193,2010,SW Tait,18,3
7376,193,2010,SW Tait,20,0
7377,193,2010,YK Pathan,15,5
7378,193,2010,YK Pathan,17,4
7379,193,2010,Yuvraj Singh,14,12
